Year,Month,Day,Hour,Electronics_Laptops,Electronics_Smartphones,Electronics_Headphones,Clothing_Men_Shirts,Clothing_Women_Dresses,Clothing_Kids_Pants,Home_Appliances_Refrigerators,Home_Appliances_Washers,Home_Decor_Curtains,Home_Decor_Rugs,Beauty_Makeup,Beauty_Skincare,Sports_Outdoor_Gear,Sports_Fitness_Equipment,Toys_Dolls,Online_Traffic,Store_Traffic,Marketing_Spend,Cost,Profit_Margin,Customer_Age_Group,Customer_Region,Holiday_Flag,Toys_Educational,Food_Beverages_Snacks,Food_Beverages_Organic,Automotive_Accessories,Automotive_Replacement_Parts
2022,6,27,6,649.75,385.89,103.62,76.65,114.91,13.28,1328.35,304.35,112.87,165.56,21.78,34.86,150.48,143.67,15.91,551.92,224.33,381.81,504.45,17.54,26,North,0,47.43,13.58,2.82,198.95,122.14
2022,6,27,7,1334.75,249.89,418.63,100.03,27.33,56.04,1498.06,433.91,35.43,136.09,29.65,92.22,197.54,312.76,27.36,854.46,203.25,489.43,292.96,11.4,67,North,0,78.39,6.42,9.66,90.59,202.17
2022,6,27,8,1392.89,507.14,199.02,68.94,138.33,17.59,479.26,520.07,69.7,120.51,62.44,51.08,92.38,550.44,21.78,641.48,311.43,338.46,868.8,6.75,58,South,0,56.58,3.98,39.09,99.34,552.35
2022,6,27,9,816.13,611.07,264.68,33.56,35.27,22.55,1707.09,484.92,32.89,117.14,9.21,93.88,212.79,75.93,17.29,690.89,196.18,220.63,434.03,5.2,60,South,0,34.3,17.39,35.42,74.52,208.8
2022,6,27,10,455.64,718.59,230.02,45.36,32.15,45.22,955.96,586.41,88.74,95.99,47.29,154.51,196.26,232.36,9.64,557.8,430.78,174.5,872.09,8.2,22,North,1,37.52,10.09,24.95,173.67,498.86
2022,6,27,11,575.96,363.81,55.07,35.91,42.07,36.23,1434.68,143.8,77.75,112.28,6.17,64.89,111.04,352.28,8.93,907.81,490.43,470.36,926.08,5.62,32,South,1,45.8,15.82,10.79,60.57,390.86
2022,6,27,12,1133.97,331.36,237.07,75,55.76,7.91,1027.82,731.18,91.28,117.89,29.99,35,114.37,291.74,37.81,326.34,520.17,163.23,378.88,11.08,28,East,0,43.3,20.79,24.76,215.75,289.33
2022,6,27,13,1138.32,318.45,212.68,15.29,103.99,13.7,1197.65,872.64,89.39,86.05,23.62,25.74,349.39,155.79,44.9,233.4,335.26,250.79,976.78,9.16,63,East,0,25.96,3.12,5.17,111.79,224.05
2022,6,27,14,545.13,1268.83,227.58,30.72,98.18,12.79,2277.16,597.03,25.16,41.38,34.27,45.51,33.89,54.24,16.49,511.11,323.6,291,219.08,13.68,60,East,0,59.46,13.14,19.44,90.15,309.43
2022,6,27,15,1404.19,495.66,340.31,30.66,80.01,20.52,3296.11,420.11,20,221.68,21.36,132.85,153.08,408.94,10.28,621.96,296.01,144.54,550.57,12.87,23,West,0,81.08,1.95,13.71,248.44,310.19
2022,6,27,16,1554.12,547.28,253.72,46.79,42.65,34.81,710.79,353.7,82.01,59.8,18.92,145.93,139.19,298.23,22.24,492.67,229.26,139.28,529.52,11.06,61,North,0,28.55,11.59,13.6,132.47,69.69
2022,6,27,17,1017.62,743.98,60.2,63.4,84.37,8.44,961.85,394.15,62.91,66.98,37.31,27.49,155.83,220.73,53.87,290.18,211.04,149.25,207.47,12.45,44,North,0,33.62,15.38,15,118.44,343.62
2022,6,27,18,1538.12,293.13,133.65,51.93,86.25,51.79,588.48,232.66,45.91,105.19,35.97,96.35,323.31,434.41,15.59,681.35,428.25,357.79,992.53,19.88,33,North,0,49.31,6.88,11.43,47.49,210.21
2022,6,27,19,578.71,404.36,246.45,30.43,98.92,41.39,1039.87,861.9,84.71,41.46,35.18,57.66,144.93,156.89,44.81,418.58,388.19,112.77,699.57,24.17,20,East,0,86.91,19.93,5.7,186.53,145.59
2022,6,27,20,957.58,446.54,228.24,52.47,120.64,21.37,507.73,365.38,75.93,121.82,24.03,62.06,182.95,218.49,40.05,596.97,170.72,196.52,977.45,18.77,53,West,0,42.85,6.04,4.6,125.09,241.41
2022,6,27,21,664.28,564.28,125.02,43.53,66.38,22.48,1927.89,512.05,20.16,158.82,9.35,74.09,65.74,647.78,46.39,413.86,280.19,141.21,965.11,14.16,33,North,0,23.47,8.19,31.89,77.67,181.72
2022,6,27,22,1581.18,575.24,140.57,56.85,69.83,27.18,1342.83,832.36,47.45,72.12,45.31,20.88,422.52,158.68,31.91,219.21,146.47,310.53,542.34,6.64,38,East,0,116.76,21.39,35.51,206.57,341.45
2022,6,27,23,1422.37,522.32,68.74,49.39,128.98,32.55,696.56,380.68,7.94,214.75,7.87,80.25,218.53,249.7,36.34,370.02,351.04,190.3,724.47,20.14,19,East,0,56.31,18.26,14.97,133.16,151.42
2022,6,28,0,917.48,954.71,161.84,41.81,156.61,15.51,456.15,334.39,22.57,105.28,37.3,46.26,195.44,223.67,64.9,712.36,327.17,302.64,341.75,18.56,38,East,0,31.91,9.87,10.36,173.11,371.68
2022,6,28,1,1269.14,1039.62,179.3,37.51,19.74,24.08,760.17,416.04,72.23,189.81,33.42,99.98,101.84,191.36,24.64,607.1,279.84,314.64,404.51,24.83,55,South,0,77.1,12.15,21.5,164.55,465.92
2022,6,28,2,559.57,1022.98,288.48,25.73,69.7,21.17,951.03,519.36,64.75,99.02,41.41,34.98,165.63,95.72,15.63,699.73,428.42,477.5,594.09,13.63,53,East,0,38.04,11.59,20.7,207.1,263.6
2022,6,28,3,1364.66,412.34,190.21,30.63,78.07,44.57,1878.16,485.24,42.94,219.76,31.27,70.78,111.29,165.94,33.81,301.51,241.36,384.15,696.25,19.1,38,West,0,36.8,16.73,13.84,144.3,387.58
2022,6,28,4,966.03,778.07,228.87,62.59,151.76,16.53,1485.42,353.58,34.62,149.18,47.23,54.44,29.99,312.05,53.58,491.43,421.17,153.31,835.85,14.45,32,South,0,48.38,3.49,26.2,152.84,215.45
2022,6,28,5,699.04,200.38,84.85,49.89,145.51,61.15,1273.33,477.89,26.12,71.06,17.03,132.71,310.79,494.38,21.66,696.42,406.15,428.32,304.27,21.56,50,South,0,28.88,11.41,12.62,100.46,162.22
2022,6,28,6,1353.89,492.33,171.21,65.51,60.29,44.49,751.77,581.7,21.88,165.71,25.6,89.26,158.53,54.06,23.33,491.75,435.05,136.42,693.69,10.39,37,North,0,108.22,3.42,17.24,106.01,134.4
2022,6,28,7,522.42,764.06,344.51,26.85,67.29,51.68,1126.75,444.33,28.04,148.28,54.01,85.55,122.86,201.19,23.19,433.5,371.81,469.15,302.12,17.97,37,East,0,43.71,11.13,25.31,223.32,173.1
2022,6,28,8,995.3,704.86,53.6,75.01,135.31,43.95,262.99,489.99,52.37,92.62,17.09,24.54,136.16,332.45,18.27,491.55,339.81,116.68,924.89,14.06,67,East,0,78.71,3.27,33.65,154.22,228.09
2022,6,28,9,611.91,254.94,244.16,31.77,62.16,54.94,1379.33,661.4,23.88,57.64,16.54,28.26,144.16,507.2,36.73,574.71,103.35,409.83,565.52,14.91,33,North,0,46.83,11.24,16.94,145.52,400.1
2022,6,28,10,2103.67,542.48,88.94,86.72,32.21,38.08,705.96,599.54,70.82,141.7,38.5,31.42,92.38,349.4,51.52,964.58,330.83,259.02,802.77,16.01,65,North,0,18.51,11.63,5.22,106.16,415.85
2022,6,28,11,542.54,760.79,75.46,99.91,275.37,15.66,1209.69,447.13,46.99,63.31,39.63,56.11,164.66,413.94,26.03,380.33,338.98,360.26,214.06,23.59,19,West,0,25.17,14.09,10,124.48,350.57
2022,6,28,12,938.29,477.41,238.1,48.65,93.05,23.6,1384.79,825.3,49.79,99.39,4.95,117.73,194.67,178.06,35.66,651.9,469.68,234.27,541.26,15.86,34,West,0,62.49,4.03,21.33,184.48,53.11
2022,6,28,13,331.41,629.47,27.04,120.39,113.27,43.73,1984.12,425.42,40.33,29.64,17.81,69.79,273.69,244.42,38.85,453.64,479.45,170.74,686.87,14.89,29,North,0,40.09,14.18,18.25,133.32,451
2022,6,28,14,515.8,1202.55,123.57,19.71,147.61,28.59,248.69,518.94,53.52,237.23,47.48,84.27,407.54,149.44,8.06,693.37,256.43,349.97,513.49,7.87,25,South,0,99.44,13.37,15.01,185.72,250
2022,6,28,15,618.21,531.17,57.05,69.33,65.71,30.13,1481.2,1280.11,45.57,165.35,17.56,199.05,130.35,78.99,22.64,422.04,407.54,246.2,641.36,8.69,63,West,0,81.13,8.58,10.67,172.43,65.53
2022,6,28,16,1307.27,292.43,236.29,46.12,82.89,36.05,1899.6,243.63,68.37,150.93,42.77,164.6,239.35,467.29,12.39,469.78,280.7,332.97,635.96,14.62,56,East,0,137.16,23.12,23.47,42.92,393.62
2022,6,28,17,1438.98,284.56,35.53,38.79,161.01,20.23,1184.19,481.96,24.28,118.59,19.59,74.28,246.49,449.59,19.51,736.76,250.29,177.24,412.42,5.85,32,North,0,25.55,19.13,16.29,123.08,194.15
2022,6,28,18,679.84,880.84,235.68,70.04,47.12,27.82,1520.39,523.66,20.13,125.89,24.62,63.71,54.11,138.3,21.99,331.01,410.62,309.07,634.53,21.66,29,South,0,97.46,11.75,2.72,86.32,326.14
2022,6,28,19,1320.07,153.14,352.39,82.68,19.41,27.33,1527.87,395.8,56.9,112.91,16.47,23.44,132.91,415.86,38.16,583.11,264.46,492.57,302.85,14.69,43,East,0,11.08,27.44,33.15,132.09,66.09
2022,6,28,20,1925.33,842.99,194.5,41.24,71.14,49.51,936.76,980.17,44.33,146.04,15.39,42.54,150.04,249.65,34.9,682.73,445.69,159.14,233.98,11.2,51,West,0,41.4,2.84,29.07,140.81,241.07
2022,6,28,21,763.98,758.32,54.84,19.58,46.84,52.62,738.6,722.41,60.65,120.21,35.79,51.64,298.88,432.99,30.15,603.5,379.74,170.72,674.54,14.59,62,West,0,49.34,4.44,17.35,84.49,241.48
2022,6,28,22,996.44,1087.29,341.72,74.83,81.88,19.91,2080.74,1007.86,50.06,101.57,25.4,23.46,265.31,239.22,54.74,647.31,399.74,113.1,822.01,18.38,63,West,0,70.89,16.64,10.2,118.57,241.02
2022,6,28,23,1606.33,691.23,145.83,44.15,62.61,47.76,1909.21,395.31,20.32,70.76,28,17.83,240.76,205,9.02,533.1,374.26,354.24,449.39,10.4,66,South,0,70.03,16.24,15.79,124.52,168.21
2022,6,29,0,429.55,530.3,114.75,47.88,112.04,43.71,1611.4,442.87,28.52,189.54,42.72,115.65,184.55,190.34,14.03,579.32,405.95,446.95,333.6,16.58,52,South,0,69.16,13.01,20.4,54.72,74.85
2022,6,29,1,1798,829.42,114.6,35.39,77.62,36.01,655.84,551.98,61.3,210,6.18,60.79,158.24,509.85,57.58,541.94,297.38,327.31,325.3,22.37,18,North,0,19.76,12.74,22.66,129.28,248.94
2022,6,29,2,796.75,307.6,63.8,55.18,41.97,47.87,2584.45,363.51,41.74,125.11,24.27,52.08,78.31,451.21,15.37,569.97,350.87,267.12,297.91,8.38,42,West,0,58.89,5.67,14.84,125.21,329.82
2022,6,29,3,973.53,575.73,135.88,15.06,135.76,23.19,503.17,559.76,66.68,57.91,61.54,19.81,172.08,184.39,8.61,678.01,136.78,159.54,640.29,23.49,29,East,0,28.17,8.8,19.59,145.61,460.06
2022,6,29,4,794.58,257.46,169.66,31.34,81.48,31.39,2151.59,667.11,67.18,143.89,16.01,17.36,164.12,282.04,40.51,347.4,149.12,341.15,731.32,9.12,36,South,0,45.73,7.78,9.53,79.6,90.03
2022,6,29,5,811.44,724.69,131.77,121.83,44.28,50.03,1084.65,486.47,64.8,50.19,50.6,118.76,224.55,309.34,33.65,455.5,277.37,489.47,706.63,23.94,26,West,0,61.37,3.36,3.2,153.39,282.84
2022,6,29,6,1311.43,859.19,115.24,31.87,51.33,5.54,1345.14,555.63,27.48,84.41,47.77,133.52,69.85,228.39,37.94,528.96,327.11,186.38,286,22.73,24,North,0,81.17,1.9,29.36,63.44,202.37
2022,6,29,7,1193.39,477.58,238.47,53.14,192.45,23.12,616.03,301.19,31.49,166.1,12.39,105.15,223.34,473.8,29.05,496.52,353.77,433.21,444.84,15.18,45,East,0,57.96,3.09,9.08,95.05,372.34
2022,6,29,8,880.75,604.93,238.84,64.75,176.57,26.5,935.57,286.79,52.11,152.56,40.44,6.76,97.19,478.65,46.06,498.27,317.37,110.04,557.48,14.33,29,West,0,20.33,15.55,8.24,156.2,100.72
2022,6,29,9,558.65,412.26,221.48,51,98.63,26.34,1122.58,315.19,110.12,319.99,25.62,52.71,160.84,61.43,43.95,619.86,127.74,232.08,533.55,17.43,34,East,0,38.76,8.78,23.36,116.06,235.31
2022,6,29,10,1093.23,687.91,274.82,29.99,84.15,47.95,1179.05,283.89,70.12,212.42,14.72,134.88,332.9,448.24,45.39,398.17,420.09,268.56,881.18,15.59,35,West,0,46.13,3.35,6.57,78.94,269.98
2022,6,29,11,1828.39,1073.09,105,64.53,65.57,21.54,862.16,519.47,33.64,124.43,7.54,104.82,78.58,386.39,54.71,488.64,389.59,348.01,926.38,20.87,23,East,0,53.1,7.66,38.83,99.4,86.32
2022,6,29,12,1275.24,566.67,70.28,35.74,73.49,13.93,1271.84,629.8,14.35,244.18,17.65,77.95,181.56,328.73,26.66,479.12,294.21,498.08,299.79,12.08,50,East,0,114.29,7.51,8.92,69.77,202.01
2022,6,29,13,564.2,378.47,103.44,48.63,142.66,22.81,1398.98,378.42,58.24,165.69,20.66,39.36,176.19,272.29,62.9,635.42,360.5,202.27,739.69,21.71,60,West,0,100.95,9.77,22.9,49.85,351.52
2022,6,29,14,1987.29,397.3,194.72,72.82,100.67,26.08,972.32,551.47,94.84,133.89,6.51,39.47,30.84,687.92,17.26,241.89,427.74,444.97,439.01,8.29,64,North,0,47.15,5.14,7.14,150.44,352.71
2022,6,29,15,1012.42,671.82,41.03,42.31,47.33,39.77,829.04,545.37,60.41,56.2,59.21,84.63,207.78,438.4,51.94,461.96,262.68,493.36,976.81,21.33,23,West,1,89.4,7.15,24.37,32.03,36.25
2022,6,29,16,1151.55,751.1,256.21,55.2,39.74,29.97,1631.53,251.35,75.94,229.48,72.54,113.09,150.64,324.07,26.74,411.33,424.88,205.39,393.19,11.57,65,North,0,41.59,13.88,15.77,100.33,270.97
2022,6,29,17,1013.8,1474.29,204.94,86.02,141.06,23.3,901.18,153.71,87.44,182.5,17.67,175.67,148.81,230.92,37.88,450.28,408.68,354.58,887.16,21.87,51,South,0,55.67,2.2,8.02,130.32,279.35
2022,6,29,18,1009.58,508.31,251.21,57.66,64.21,27.93,1158.13,801.01,42.7,142.01,8.08,75.76,248.79,161.68,13.19,657.56,329.95,310.19,281.63,22,32,West,0,75.55,2.67,27.99,349.14,250.18
2022,6,29,19,1118.38,362.54,244.95,27.89,94.26,11.62,917.54,439.58,48.97,173.13,18.08,103.32,198.27,487.03,19.39,570.56,298.95,131.41,436.63,7.3,28,North,0,73.68,8.35,5.9,118.04,285.12
2022,6,29,20,908.39,989.42,310.56,37.89,128.51,17.55,1110.3,463.93,60.72,85.06,15.45,40.77,142.54,548.34,34.36,464.69,332.32,273.83,451.33,20.67,57,North,0,4.73,5.27,34.49,99.52,130.99
2022,6,29,21,646.5,488.22,156.49,66.46,78.47,63.33,847.87,717.26,86.28,83.9,47.01,111.5,102.64,273.92,52.4,394.9,427.3,451.34,542.98,22.72,35,South,0,41.94,17.32,28.76,199.27,62.46
2022,6,29,22,470.87,213.29,300.82,37.89,46.85,5.44,1558.73,967.82,80.51,200.35,9.44,33.17,159.79,571.85,9.18,372.45,182.57,273.39,636.47,16.9,40,South,0,32.12,7.28,10.65,108.84,506.66
2022,6,29,23,1019.76,846.53,173.98,66.98,97.12,26.63,585.5,878.78,25.98,139.25,20.95,47.72,134.59,406.59,30.46,451.64,205.71,402.92,771.73,22.1,33,South,1,31.24,9.51,6.66,81.49,362.31
2022,6,30,0,777.13,660.04,106,30.81,62.92,35.7,2543.06,241.61,39.96,132.1,6.33,22.27,215.16,366.9,35.04,-103.78,231.88,332.24,820.46,16.44,36,North,0,44.48,5.03,40.08,141.92,208.94
2022,6,30,1,1168.12,402.52,272.91,88.88,230.12,42.46,639.85,545.61,51.89,155.84,20.64,116.57,57.67,278.36,27.72,823.01,278.19,288.94,408.4,23.82,27,North,0,60.54,3.54,13.77,107.65,92.13
2022,6,30,2,1185.98,1099.26,66.79,70.13,48.81,41.78,1883.18,697.19,54.34,79.86,15.85,99.5,103.12,218.79,46.24,414.74,191.75,472.52,518.4,16.66,31,South,0,21.85,11.42,12.21,68.72,394.87
2022,6,30,3,843.4,1157.14,94.89,64.56,74.97,48.95,2584.22,680.11,99.22,91.76,51.37,80.65,167.12,487.27,42.53,544.31,292.35,128.6,709.19,24.27,23,West,0,41.24,20.4,6.89,107.24,328.75
2022,6,30,4,1099.14,590.65,432.3,84.9,53.12,39.7,537.31,506.71,67.16,167.27,28.66,108.29,134.37,277.77,19.2,596.46,319.92,423.14,521.1,12.65,54,West,0,40.69,3.2,22.04,179.51,307.57
2022,6,30,5,363.31,662.33,196.38,55.06,33.63,67.09,1009.61,670.57,44.74,131.04,41.39,65.93,82.35,166.79,38.26,552.37,332.04,388.06,395.94,13.52,47,North,0,50.39,17.4,15.33,56.54,232.07
2022,6,30,6,1140.29,349.56,127.8,14.33,100.27,64.71,1848.76,248.07,68.86,49.57,17.23,26.43,109.53,253.08,21.52,444.98,533.77,453.98,809.76,5.86,30,South,0,41.33,10.33,17.42,163.7,154.74
2022,6,30,7,1136.01,415.81,253.67,84.35,146.49,33.04,1516.95,690.35,59.69,173.66,20.51,31.5,366.98,197.45,39.01,673.57,218.44,475.88,490.9,8.02,46,South,0,104.37,14.14,13.94,120.6,211.54
2022,6,30,8,549.42,572.22,147.43,34.25,86.92,32.18,1869.92,803.67,108.38,80.28,24.93,72.92,199.14,255.65,29.84,465.03,185.12,390.28,608.68,9.52,30,East,0,79.13,15.21,9.99,164.65,213.27
2022,6,30,9,2355.81,884.32,104.37,108.72,99.24,25.05,323.33,308.4,69.57,135.86,10.58,186.07,131.29,131.01,32,545.46,286.47,112.46,347.66,9.28,32,North,0,20.2,7.76,26.86,164.95,260.14
2022,6,30,10,683.74,1014.27,205.2,32.66,41.59,71.74,1459.55,948.96,60.73,206.89,7.57,124.11,95.34,358.9,23.08,466.73,398.85,215.14,667.27,6.17,31,South,0,47.65,12.52,16.92,100.26,289.9
2022,6,30,11,210.61,779.62,247.77,52.5,34.66,56.43,2139.57,635.85,20.26,84.39,17.15,19.56,347.61,140.09,54.42,395.85,210.05,411.56,873.5,21.54,19,South,0,37.96,2.69,32.78,62.18,129.01
2022,6,30,12,598.84,371.34,162.55,62.03,71.97,31.74,1274.61,617.8,130.51,21.91,10.35,47.04,212.39,111.03,26.47,466.81,378.54,172.94,881.99,10.3,21,East,0,66.04,5.49,14.95,129.84,116.51
2022,6,30,13,565.8,897.43,239.98,42.76,140.63,24.79,1551.05,213.01,38.64,123.39,33.27,125.84,51.15,218.06,34.31,498.31,337.82,257.36,499.03,19.73,36,North,0,120.46,8.23,29.24,66.55,390.13
2022,6,30,14,845.23,705.37,153.88,29.41,40.02,70.77,937.21,279.5,81.98,174.49,53.63,9.91,255.36,240.17,20.14,315.85,290.66,109.07,377.71,11.6,57,North,0,44.17,7.24,20.68,73.87,157.6
2022,6,30,15,1351.7,982.83,69.66,74.92,152.57,29.41,2461.84,622.5,84.12,83.34,10.82,66.34,183.27,363.08,29.3,452.01,51.57,109.21,825.68,7.53,54,East,0,55.3,20.61,19.13,206.2,187.11
2022,6,30,16,1676.35,1194.46,391.46,94.78,62.47,10.67,1863.38,551.29,59.67,191.02,44.21,102.83,269.1,319.63,10.37,432.71,331.87,210.49,847.14,16.7,19,West,0,19.41,13.57,11.36,49.18,173.2
2022,6,30,17,490.89,310.17,308.75,50.45,175.85,39.87,807.4,535.81,99.84,291.2,36.97,116.29,79.4,154.5,40.52,512.01,452.96,472.67,609.9,6.67,62,South,0,27.41,5.16,26.5,106.54,205.79
2022,6,30,18,752.89,565.1,286.05,16.9,43.73,20.02,2006.44,1045.8,75.92,285.5,12.79,79.77,249.85,220.15,33.58,453.27,282.19,300.09,228.49,22.71,62,North,0,33.04,9.23,13.52,65.63,266.72
2022,6,30,19,714.22,768.59,103.02,30.65,131.27,36.89,1932.71,471.21,29.21,99.31,21.89,62,72.37,197.88,36.69,448.2,297.89,219.95,376.64,17.61,50,South,0,107.32,15.49,13.21,127.21,369.76
2022,6,30,20,2115.6,607.08,197.27,60.2,114.65,27.5,1591.39,341.03,40.16,92.84,17.21,169.06,145.47,329.18,30.46,414.05,336.1,291.05,430.63,19.14,45,South,0,57.7,5.1,10.16,78.65,464.67
2022,6,30,21,173.53,163.57,69.14,24.32,147.6,19.51,1705.86,426.49,48.86,150.18,28.35,167.86,220.06,265.33,32.68,355.39,203.33,273.05,265.11,23.7,40,North,0,90.86,18.37,12.02,181.79,117.38
2022,6,30,22,1787.91,708,90.1,49.2,49.94,22.88,959.51,614.67,10.73,66.57,30.07,165.03,89.91,694.63,65,678.59,211.72,164.13,851.4,5.77,45,West,0,22.36,11.19,28.68,195.8,176.3
2022,6,30,23,545.46,297.29,106.58,37.36,134.21,32.68,990.69,599.4,61.84,136.46,44.34,173.41,247.56,311.85,43.82,432.76,305.46,374.5,862.82,20.59,58,West,0,36.75,14.6,5.45,38.77,404.05
2022,7,1,0,375.65,109.17,91.63,39.87,42.86,9.89,855.02,162.6,26.44,71.84,2.8,23.22,103.26,201.24,1.71,378.8,221.1,339.85,398.83,7.96,53,South,0,24.98,0.54,9.63,48.77,88.95
2022,7,1,1,978.36,415.72,42.34,11.32,80.46,15.19,615.84,263.54,5.98,14.66,9.9,43.99,75.46,124.71,8.18,419.16,265.39,455.79,285.88,11.51,62,South,0,47.12,1.73,8.98,39.39,142.27
2022,7,1,2,1106.59,505.77,59.54,9.36,28.1,0.3,951.06,665.19,8.04,38.94,12.25,50.43,44.19,268.4,2.7,449.14,380.94,211.84,639.77,17.33,54,East,0,16.56,2.49,5.12,44.56,81.95
2022,7,1,3,900.07,766.29,111.49,12.36,50.85,16.68,36.69,494.88,30.59,56.06,22.99,0.42,137.91,253.52,37.74,667.42,516.43,126.35,411.79,22.89,60,East,0,14.67,4.21,7.73,6.31,251.08
2022,7,1,4,599.68,203.06,106.09,31.91,90.37,31.98,943.2,99.67,23.13,117.09,10.16,112.24,284.49,443.1,36.81,769.67,389.36,114.22,849.08,22.28,32,West,0,33.3,1.63,13.22,180.98,0.6
2022,7,1,5,393.94,427.71,52.65,9.9,16,40.93,574.35,87.55,21.52,6.26,14.21,84.04,170.32,72.03,20.63,447.13,289.12,116.21,832.19,24.61,47,West,0,42.32,8.01,22.93,113.68,352.34
2022,7,1,6,1148.85,37.76,60.1,31.14,34.37,22.46,596.94,497.66,16.02,77.6,24.37,9.64,53.17,117.72,7.28,522.13,230.55,390.18,231.51,8.01,66,North,0,61.18,15.98,10.55,75.79,180.21
2022,7,1,7,316.97,369.13,45.06,91.32,84.97,20.82,235.32,178.96,7.4,128.9,8.61,94.96,2.54,94.41,9.97,131.77,447.48,363.67,212.11,20.93,55,West,0,16.59,7.1,15.61,141.68,185.96
2022,7,1,8,646.21,20.29,78.03,15.74,77.91,19.51,652.06,500.43,12.23,96.88,18.74,86.11,55.3,351.54,11.23,329.67,456.85,428.32,520.38,8.17,63,East,0,22.93,1.35,22.28,35.64,175.03
2022,7,1,9,677.22,57.36,64.57,29.05,13.31,11.29,548.73,484.97,98.7,86.27,23.64,34.92,37.18,62.67,12.31,496.18,313.37,413.67,884.91,20.54,68,South,0,27.49,1.79,15.08,8.51,283.27
2022,7,1,10,387.4,213.32,104.6,22.15,50.06,15.65,513.18,216.54,66.71,36.84,4.68,12.07,31.85,69.97,23.15,537.35,215.86,498.43,433.27,10.77,36,North,0,21.72,7.16,18.82,63.07,115.9
2022,7,1,11,1339.55,548.14,75.22,47.58,45.44,29.35,378.82,178.41,9.06,2.14,22.66,49.6,103.74,23.72,37.13,348.51,274.81,437.68,265.54,5.57,23,West,0,38.22,0.77,17.86,61.07,131.66
2022,7,1,12,270.13,489.4,133.91,60.69,148.72,10.04,209.71,259.36,13.25,29.95,0.78,5.1,3.34,278.01,21.48,642.2,284.06,100.7,239.39,13.93,35,East,0,20.25,7.26,0.52,34.77,165.38
2022,7,1,13,942.89,461.33,65.99,5.29,41.98,17.93,376.02,2.62,94.8,118.83,31.54,54.87,23.16,336.76,25.32,769.28,146.16,387.26,308.86,11.25,32,West,0,25.23,8.96,6.58,96.64,164.88
2022,7,1,14,478.49,636.64,83.14,17.11,14.22,8.22,1798.42,284.92,16.75,36.17,2.61,46.63,105.64,74.9,10.28,584.85,338.18,249.95,795.83,6.04,33,South,0,35.49,3.79,22.76,53.2,47.7
2022,7,1,15,708.48,176.18,78.39,7.94,46.56,13.35,531.28,258.84,22.05,51.69,3.02,12.58,87.21,265.83,12.28,357.07,383.26,137.84,848.55,21.42,41,North,1,10.8,3.83,20.35,70.84,414.77
2022,7,1,16,1068.55,137.71,17.97,17.48,46.2,35.12,454.43,240.42,73.83,21.84,10.5,28.26,101.85,100,17.58,355.28,315.38,437.35,596.21,16.36,18,East,0,10.5,5.77,8.96,61.64,79.47
2022,7,1,17,411.87,330.29,44.97,15.58,2.02,19.82,36.56,114.82,1.24,116.41,8.17,47.15,151.17,150.37,21.92,213.21,209.87,395.02,781.13,6.43,27,East,0,17.75,2.77,6.91,7.74,0.22
2022,7,1,18,1379.11,616.93,72.01,50.19,29.68,14.12,1455.11,122.1,51.94,144.85,17.06,41.55,45.63,53.92,19.12,189.16,180.17,200.42,615.34,12.18,38,North,0,40.49,1.43,7.88,60.76,143.19
2022,7,1,19,859.16,589.9,132.65,15.72,34.56,33.49,504.2,233.58,68.69,157.17,3.8,57.31,30.22,31.73,16.21,790.21,280.84,338.02,661.86,18.35,34,South,0,49.17,0.53,2.85,72.41,130.65
2022,7,1,20,820.86,295.36,26.73,15.28,94.8,21.26,345.97,279.85,82.82,49.08,5.96,16.54,19.27,88.84,7.9,310.64,459.5,106.76,575.77,9.22,52,North,0,87.34,0.78,11.6,9.98,106.74
2022,7,1,21,589.23,310.58,16.04,11.9,23.53,16.35,1099.74,63.84,12.51,180.7,32.27,22.54,55.88,132.42,6.29,430.3,492.71,411.13,990.24,17.13,42,East,0,15.07,9.07,8.91,88.92,12.77
2022,7,1,22,551.71,250.27,174.98,34.09,7.46,25.03,1557.18,808.16,43.99,36.72,35.39,21.45,64.29,346.49,0.52,617.99,358.31,102.98,911.61,8.11,68,West,0,12.75,0.35,6.86,43.05,251.35
2022,7,1,23,1026.68,163.11,17,19.12,29.42,24.54,286.97,192.38,4.97,115.5,20.81,49.72,50.25,318.49,26.06,572.09,339.73,438.09,502.44,7.98,69,West,0,14.3,6.46,9.14,69.73,305.49
2022,7,2,0,444.33,181.7,17.31,13.84,43.17,18.92,939.69,320.48,8.64,33.71,10.91,42.43,118.1,117.09,14.4,655.44,312.94,380.4,230.75,24.58,52,South,0,45.45,3.01,2.27,4.18,104.21
2022,7,2,1,398.42,362.54,121.86,3.31,64.7,7.32,390.47,292.8,25.67,1.14,8.67,48.34,128.42,6.43,12.66,642.22,249.38,446.14,748.68,22.28,55,North,1,11.38,15.18,13.04,88.2,6.38
2022,7,2,2,947.99,212.45,19.47,22.94,36.12,20.08,175.74,248.55,27.85,69.63,20.49,7.36,33.43,51.61,22.94,563.1,224.36,129.57,850.58,9.56,68,South,0,56.6,10.69,8.2,91.67,182.63
2022,7,2,3,616.16,20.42,21.19,22.03,71.45,17.3,201.87,133.02,21.08,31.09,11.4,34.2,72.69,105.69,17.62,565.97,118.23,448.56,539.06,9.97,69,West,0,11.03,13.67,3.54,54.12,283.8
