OBJECTID,PARKING_SPACE_ID,POST_ID,MS_PAY_STATION_ID,MS_SPACE_NUM,SENSOR_FLAG,ON_OFFSTREET_TYPE,OSP_ID,JURISDICTION,PM_DISTRICT_ID,BLOCKFACE_ID,ACTIVE_METER_FLAG,REASON_CODE,SMART_METER_FLAG,METER_TYPE,METER_VENDOR,METER_MODEL,CAP_COLOR,PCO_BEAT,OLD_RATE_AREA,STREET_ID,STREET_NAME,STREET_NUM,PARITY_DIGIT_POSITION,STREET_SEG_CTRLN_ID,ORIENTATION,LONGITUDE,LATITUDE,LEGISLATION_REF,LEGISLATION_DT,WORK_ORDER,COMMENTS,COLLECTION_ROUTE,COLLECTION_SUBROUTE,PMR_ROUTE,NFC_KEY,SPT_CODE,COLLECTION_ROUTE_DESC,COLLECTION_SUBROUTE_DESC,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts
183804,-,911-00132,911-00002,32,,OFF,,SFMTA,24,108131,M,-,,MS,MacKay,EliteTango,Grey,,,108,08TH AVE,1325,,396000,,-122.4657167995,37.763667299299996,,,,,M-904,M904-1,A-4,,,Irving St at 8th Ave: Lot,Irving at 8th Ave. Lot,POINT (-122.4657168 37.763667299),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Inner Sunset,7,14,109,109,10,11
175423,-,321-04110,-,0,,ON,,SFMTA,40,321041,M,-,,SS,IPS,M5,Grey,,,321,BALBOA ST,411,,2649000,,-122.4634223988,37.777191399500005,,,,,117,117-1,B-3,,,Balboa St: 200 - 500,Balboa 200- 500,POINT (-122.463422399 37.777191399),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Inner Richmond,1,11,5,5,8,4
177826,-,691-18310,-,0,,ON,,SFMTA,8,691181,M,-,,SS,MacKay,mkBeacon,Yellow,,,691,UNION ST,1831,,12867000,,-122.4298989994,37.797737897299996,,,,,215,215-3,F-2,,,Union St:1500-2200 Fillmore St,Filbert/Fillmore/Greenwich/Pix,POINT (-122.429898999 37.797737897),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Marina,2,13,15,15,4,6
178218,-,680-17150,-,0,,ON,,SFMTA,26,680171,M,-,,SS,IPS,M5,Grey,,,680,TARAVAL ST,1715,,12403000,,-122.4848500022,37.7425648019,,,,,321,321-1,A-2,,,Taraval St: 400 - 1800,Taraval,POINT (-122.484850002 37.742564802),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Sunset/Parkside,4,35,40,40,10,7
182434,-,658-00546,658-00540,6,,ON,,SFMTA,1,658002,M,-,,MS,MacKay,Tango,Black,,,658,SPEAR ST,54,,12044000,,-122.3947515001,37.7929885992,,,,,M-405,M405-5,M-1,,,Folsom St: Main St: Spear St:,Spear St: Unit,POINT (-122.3947515 37.792988599),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,108,108,6,10
178008,-,614-12180,-,0,,ON,,SFMTA,15,614122,M,-,,SS,IPS,M5,Grey,,,614,POST ST,1218,,10641000,,-122.4223068,37.786583601400004,,,,,113,113-2,E-3,,,Post - Geary - O Farrell,Post-Geary-Offarrell,POINT (-122.4223068 37.786583601),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,6
181000,-,612-21240,-,0,,ON,,SFMTA,15,612212,M,-,,SS,IPS,M5,Grey,,,612,POLK ST,2124,,10576000,,-122.4218110998,37.7965455995,,,,,412,412-1,D-2,,,Polk St: 100 - 2400,Polk 1800-2400,POINT (-122.4218111 37.796545599),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Russian Hill,3,32,105,105,4,3
174685,-,490-21080,-,0,,ON,,SFMTA,24,490212,M,-,,SS,MacKay,mkBeacon,Grey,,,490,IRVING ST,2108,,7299000,,-122.48072369750001,37.7634746999,,,,,120,120-2,A-5,,,Inner Irving St: 1800 - 2500,Outer Irving,POINT (-122.480723697 37.7634747),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Sunset/Parkside,4,35,39,39,10,7
184169,-,471-10005,471-10005,0,,ON,,SFMTA,14,471101,P,,,MS,MacKay,Tango,Grey,,,471,HARRISON ST,1000,,6724000,,-122.404934501,37.7764622019,,,,,M-407,M407-3,N-4,,,5th St: 600,"Jessie St: 100, 300",POINT (-122.404934501 37.776462202),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
177710,-,568-15230,-,0,,ON,,SFMTA,14,568151,M,-,,SS,IPS,M5,Yellow,,,568,MISSION ST,1523,,9109101,,-122.4176685006,37.773757501400006,,,,,DPT MOS,DPT MOS,N-1,,,,,POINT (-122.417668501 37.773757501),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,6,20,32,32,1,10
184232,-,363-13005,363-13005,0,,ON,,SFMTA,6,363131,P,,,MS,MacKay,Tango,Grey,,,,COLUMBUS AVE,1300,,4307000,,-122.4194943027,37.8066154,,,,,M-201,M201-53,F-1,,,Fishermans Wharf,JONES ST 2600,POINT (-122.419494303 37.8066154),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Russian Hill,3,32,99,99,6,6
175350,-,568-24250,-,0,,ON,,SFMTA,4,568241,M,-,,SS,MacKay,mkBeacon,Green,,,568,MISSION ST,2425,,9122002,,-122.4188882017,37.7578665026,,,,,334,334-1,R-3,,,Mission St: 2100 - 2400,Mission 2100-2400,POINT (-122.418888202 37.757866503),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
174796,-,324-11360,-,0,,ON,,SFMTA,12,324112,M,-,,SS,IPS,M5,Grey,,,324,BATTERY ST,1136,,2767000,,-122.4015917145,37.8016677068,,,,,203,203-4,G-1,,,Broadway St: Unit - 800,Battery: 800 - 1200,POINT (-122.401591715 37.801667707),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,77,77,6,3
176804,-,563-04200,-,0,,ON,,SFMTA,3,563042,M,-,,SS,IPS,M5,Grey,,,563,MCALLISTER ST,420,,8894000,,-122.4195134972,37.780254901300005,,,,,401,401-2,J-4,,,McAllister St: Unit - 600,McAllister Unit-500,POINT (-122.419513497 37.780254901),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,21,21,4,10
179010,-,650-16240,-,0,,ON,,SFMTA,15,650162,M,-,,SS,IPS,M5,Grey,,,650,SACRAMENTO ST,1624,,11247000,,-122.4199085978,37.7916712993,,,,,116,116-2,D-2,,,Sacramento 1600-1700,Sacramento 1600- 1700,POINT (-122.419908598 37.791671299),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,105,105,4,3
184317,-,830-07003,830-07003,0,,ON,,PORT,11,830071,P,,,MS,MacKay,Tango,Grey,,,,EMBARCADERO NORTH,700,,12556102,,-122.4000927002,37.8016943009,,,,,613,613-1,Port 1,,,Embarcadero North Port,Embarcadero North | Unit-600,POINT (-122.4000927 37.801694301),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,77,77,6,3
182318,-,684-01730,-,0,,ON,,SFMTA,2,684011,M,-,,SS,IPS,M5,Grey,,,684,TOWNSEND ST,173,,12657000,,-122.3921125025,37.779236198300005,,,,,419,419-51,M-3,,,Townsend St: Unit-300 King St,SBC Park: Townsend Unit-200,POINT (-122.392112503 37.779236198),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,31,31,1,10
175058,-,568-19150,-,0,,ON,,SFMTA,4,568191,T,U2,,SS,IPS,M5,Grey,,,568,MISSION ST,1915,,9115000,,-122.419688299,37.766167000799996,,,,,DPT MOS,DPT MOS,R-2,,,,,POINT (-122.419688299 37.766167001),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
185093,-,907-00180,-,0,,OFF,,SFMTA,35,584002,M,-,,SS,IPS,M5,Grey,,,584,NORTON ST,20,,9714000,,-122.4349293986,37.7253015012,,,,,921,921,O-2,,,Mission - Excelsior Sts: Lot,Excelsior Lot,POINT (-122.434929399 37.725301501),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Outer Mission,11,28,94,94,9,1
178807,-,720-17170,720-17001,17,,ON,,SFMTA,15,720171,M,-,,MS,MacKay,Tango,Black,,,720,WASHINGTON ST,1717,,13432000,,-122.4214345595,37.7931836425,,,,,M-207,M207-2,D-2,,,Jackson St: 300 - 400,Jackson St: 1600,POINT (-122.421434559 37.793183643),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Russian Hill,3,32,105,105,4,3
174910,-,224-40080,-,0,,ON,,SFMTA,28,224402,M,-,,SS,IPS,M5,Grey,,,224,24TH ST,4008,,1362000,,-122.4323108026,37.7514560007,,,,,304,304-62,O-3,,,24th St (Inner):  3700 - 4100,24th St/Castro/Church/Noe,POINT (-122.432310803 37.751456001),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Noe Valley,8,22,84,84,3,5
177085,-,580-00310,-,0,,ON,,SFMTA,1,580001,U,U9,,-,-,-,-,,,580,NATOMA ST,31,,9507000,,-122.3971332852,37.7884715893,,,,,,,M-2,,,,,POINT (-122.397133285 37.788471589),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
185829,-,540-04060,540-04002,6,,ON,,SFMTA,3,540042,M,-,,MS,MacKay,Tango,Grey,,,540,LAGUNA ST,406,,7946002,,-122.4258905337,37.7748406782,,,,,M-435,M435-2,H-1,,,Hayes Valley,Hayes Valley,POINT (-122.425890534 37.774840678),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Hayes Valley,5,9,22,22,4,11
184794,-,684-00007,684-00007,0,,ON,,SFMTA,2,684001,P,,,MS,MacKay,Tango,Grey,,,684,TOWNSEND ST,7,,12654000,,-122.389947,37.780944999999996,,,,,M-419,M-419,M-3,,,Townsend St: 100 - 500,Townsend St. 300 - 500,POINT (-122.389947 37.780945),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,31,31,1,10
177961,-,521-00130,-,0,,ON,,SFMTA,24,521001,M,-,,SS,MacKay,mkBeacon,Grey,,,521,KIRKHAM ST,13,,7842000,,-122.46090250350001,37.7604684951,,,,,123,123-3,A-3,,,Parnassas St: 300 - 700,Kirkham,POINT (-122.460902503 37.760468495),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Inner Sunset,7,14,109,109,7,8
175482,-,324-06340,-,0,,ON,,SFMTA,12,324062,T,U9,,SS,IPS,M5,Grey,,,324,BATTERY ST,634,,2761000,,-122.40072450010001,37.7973677021,,,,,DPT MOS,DPT MOS,G-2,,,,,POINT (-122.4007245 37.797367702),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,77,77,6,3
176691,-,524-06800,-,0,,ON,,SFMTA,42,524062,M,-,,SS,MacKay,mkBeacon,Grey,,,524,KING ST,680,,7837000,,-122.4018426138,37.7703900363,,,,,433,433-2,S-1,,,ShowPlace Square,Showplace Square,POINT (-122.401842614 37.770390036),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,33,33,1,9
185434,-,568-29006,568-29006,0,,ON,,SFMTA,29,568292,P,,,MS,MacKay,Tango,Grey,,,,MISSION ST,2900,,9127000,,-122.418269,37.749492,,,,,M-306,M306-2,R-5,,,25th 26th Ceaser Chavez,25TH 3400,POINT (-122.418269 37.749492),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
183821,-,720-08250,-,0,,ON,,SFMTA,12,720081,M,-,,SS,IPS,M5,Yellow,,,720,WASHINGTON ST,825,,13416000,,-122.4073136986,37.7949976017,,,,,DPT MOS,DPT MOS,G-3,,,,,POINT (-122.407313699 37.794997602),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,104,104,6,3
175818,-,304-02340,-,0,,ON,,SFMTA,15,304022,M,-,,SS,IPS,M5,Grey,,,304,AUSTIN ST,234,,5792000,,-122.4233958998,37.7888122992,,,,,134,134-1,D-1,,,FrankNorris: Unit Austin St,FrankNorris:Unit-100; Austin,POINT (-122.4233959 37.788812299),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,6
180928,-,442-02240,-,0,,ON,,SFMTA,13,442022,M,-,,SS,MacKay,mkBeacon,Green,,,442,GOLDEN GATE AVE,224,,6261000,,-122.4145096016,37.781848899,,,,,417,417-2,J-3,,,Golden Gate Ave: Unit - 700,Golden Gate Unit-700,POINT (-122.414509602 37.781848899),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,5,10
180327,-,440-57120,-,0,,ON,,SFMTA,21,440572,M,-,,SS,IPS,M5,Grey,,,440,GEARY BLVD,5712,,6078201,,-122.4809267314,37.7804028782,,,,,118,118-2,B-3,,,Geary St: 5000 - 5200,Geary,POINT (-122.480926731 37.780402878),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Outer Richmond,1,29,8,8,8,4
185364,-,836-00350,-,0,,ON,,PORT,11,836001,M,-,,SS,IPS,M5,Grey,,,836,FRANCISCO ST,35,,5754000,,-122.406623298,37.8054812,,,,,605,605-2,Port 1,,,Chestnut St; Mongomery St,Chestnut,POINT (-122.406623298 37.8054812),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,18,18,6,3
182263,-,612-19050,-,0,,ON,,SFMTA,15,612191,M,-,,SS,IPS,M5,Grey,,,612,POLK ST,1905,,10574000,,-122.4215153975,37.7943052006,,,,,412,412-3,D-2,,,Polk St: 100 - 2400,Polk Unit-900,POINT (-122.421515397 37.794305201),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Russian Hill,3,32,105,105,4,3
180926,-,442-02102,-,0,,ON,,SFMTA,13,442022,U,UK,,-,-,-,-,,,442,GOLDEN GATE AVE,210,,6261000,,-122.4142930021,37.781876302200004,,,,,,,J-3,,,,,POINT (-122.414293002 37.781876302),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,5,10
180419,-,545-00630,-,0,,ON,,SFMTA,38,545001,M,-,,SS,IPS,M5,Grey,,,545,LELAND AVE,63,,8293000,,-122.4052837973,37.7117426999,,,,,309,309-1,O-4,,,Leland Ave: Unit - 100,Leland,POINT (-122.405283797 37.7117427),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Visitacion Valley,10,40,75,75,9,9
183111,-,650-05070,-,0,,ON,,SFMTA,1,650051,M,-,,SS,IPS,M5,Red,,,650,SACRAMENTO ST,507,,11224000,,-122.4016357974,37.7939038024,,,,,208,208-1,I-2,,,Sacramento St: 100 - 800,Sacramento: 100 - 800,POINT (-122.401635797 37.793903802),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,108,108,6,3
175060,-,568-19420,-,0,,ON,,SFMTA,4,568192,M,-,,SS,IPS,M5,Grey,,,568,MISSION ST,1942,,9115000,,-122.41980399719999,37.7654732977,,,,,DPT MOS,DPT MOS,R-2,,,,,POINT (-122.419803997 37.765473298),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
180174,-,577-06200,-,0,,ON,,SFMTA,2,577062,M,-,,SS,IPS,M5,Grey,,,577,MISSION BAY BLVD NORTH,620,,15020201,,-122.3919529449,37.7710006969,,,,,432,432-52,P-1,,,4th St: 1200-1700 China Basin,MISSION BAY,POINT (-122.391952945 37.771000697),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,34,34,1,10
174614,-,440-43160,-,0,,ON,,SFMTA,9,440432,M,-,,SS,IPS,M5,Grey,,,440,GEARY BLVD,4316,,6063201,,-122.4659749006,37.7810794012,,,,,126,126-2,B-2,,,Geary St: 2400 - 4800,Geary2600-3100,POINT (-122.465974901 37.781079401),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Inner Richmond,1,11,5,5,8,4
185736,-,215-15004,215-15004,0,,ON,,SFMTA,4,215152,P,,,MS,MacKay,Tango,Grey,,,,15TH ST,1500,,647000,,-122.4181910005,37.7668191016,,,,,M-335,M335-1,R-2,,,16th St: 3000,15th St: 1500 16th St: 3000,POINT (-122.418191 37.766819102),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
185842,-,593-09005,593-09005,0,,ON,,SFMTA,15,593091,P,,,MS,MacKay,Tango,Grey,,,,O'FARRELL ST,900,,9735000,,-122.4206061007,37.784771897700004,,,,,M113,M113,E-4,,,OFARRELL ST 800,OFARRELL ST 800,POINT (-122.420606101 37.784771898),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,4,10
176264,-,415-23210,-,0,,ON,,SFMTA,5,415231,T,U5,,SS,MacKay,mkBeacon,Grey,,,415,FILLMORE ST,2321,,5555000,,-122.43440540110001,37.7913782009,,,,,101,101-51,C-4,,,Fillmore Hills: 2400 -1700,Fillimore: 2400 -1700 Califronia,POINT (-122.434405401 37.791378201),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Pacific Heights,2,30,102,102,4,6
176370,-,591-12050,-,0,,ON,,SFMTA,36,591121,M,-,,SS,IPS,M5,Grey,,,591,OCEAN AVE,1205,,9821101,,-122.45544050240001,37.7236420017,,,,,318,318-1,O-1,,,Ocean Ave: 1000 - 1900,Ocean 1000-1700,POINT (-122.455440502 37.723642002),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Oceanview/Merced/Ingleside,11,24,64,64,10,8
176271,-,415-24120,-,0,,ON,,SFMTA,5,415242,M,-,,SS,MacKay,mkBeacon,Grey,,,415,FILLMORE ST,2412,,5556000,,-122.4343977009,37.7920141973,,,,,101,101-52,C-4,,,Fillmore Hills: 2400 -1700,Fillmore: 2400-1700 Sutt: 2400,POINT (-122.434397701 37.792014197),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Pacific Heights,2,30,102,102,4,6
179821,-,440-24250,-,0,,ON,,SFMTA,18,440241,M,-,,SS,MacKay,mkBeacon,Grey,,,440,GEARY BLVD,2425,,6045101,,-122.4437718985,37.7826226995,,,,,126,126-1,C-1,,,Geary St: 2400 - 4800,"Geary2300,2200,OFL2200,STJ",POINT (-122.443771898 37.7826227),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Lone Mountain/USF,2,18,13,13,8,6
181969,-,612-14400,-,0,,ON,,SFMTA,15,612142,M,-,,SS,IPS,M5,Grey,,,612,POLK ST,1440,,10569000,,-122.4205793009,37.7904320014,,,,,412,412-4,D-1,,,Polk St: 100 - 2400,Polk Unit-900,POINT (-122.420579301 37.790432001),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,105,105,4,3
180850,-,561-02153,561-02150,3,,ON,,SFMTA,1,561021,M,-,,MS,MacKay,Tango,Black,,,561,MAIN ST,215,,8629000,,-122.3932111018,37.7905683973,,,,,M-405,M405-1,M-1,,,Folsom St: Main St: Spear St:,"Main St: Unit, 200",POINT (-122.393211102 37.790568397),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,108,108,1,10
185681,-,922-00130,922-00001,13,,OFF,,SFMTA,10,725012,M,-,,MS,MacKay,EliteTango,Grey,,,725,WEST PORTAL AVE,174,,13578201,,-122.4681364985,37.739256900600004,,,,,M-923,M923-1,A-1,,,West Portal and Vicente Lot,West Portal and Vicente Lot,POINT (-122.468136498 37.739256901),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,West of Twin Peaks,7,41,46,46,10,8
176380,-,581-14220,-,0,,ON,,SFMTA,25,581142,M,-,,SS,IPS,M5,Grey,,,581,NORIEGA ST,1422,,9655000,,-122.4791595002,37.7542190001,,,,,322,322-1,A-2,,,Noriega St: 1200 - 1400,Noriega,POINT (-122.4791595 37.754219),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Sunset/Parkside,4,35,39,39,10,7
176486,-,463-00490,-,0,,ON,,SFMTA,1,463001,T,U9,,SS,IPS,M5,Black,,,463,HAWTHORNE ST,49,,6809000,,-122.3980937001,37.784951801300004,,,,,DPT MOS,DPT MOS,M-2,,,,,POINT (-122.3980937 37.784951801),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
174416,-,138-06640,-,0,,ON,,SFMTA,22,138062,T,UM,,SS,IPS,M5,Grey,,,138,38TH AVE,664,,1848000,,-122.49833860220001,37.7759737995,,,,,119,119-2,B-4,,,Balboa St: 3200 - 3600,Balboa (Outer),POINT (-122.498338602 37.775973799),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Outer Richmond,1,29,8,8,8,4
178903,-,666-05200,-,0,,ON,,SFMTA,13,666052,M,-,,SS,IPS,M5,Grey,,,666,SUTTER ST,520,,12323000,,-122.409439299,37.7891801977,,,,,209,209-4,I-3,,,Bush St: 100 - 900 Sutter St,Sutter: Unit - 800,POINT (-122.409439299 37.789180198),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,19,19,6,3
180915,-,330-03940,-,0,,ON,,SFMTA,2,330034,U,U9,,SS,IPS,M5,Grey,,,330,BRANNAN ST,394,,3076000,,-122.3941686002,37.7803092998,,,,,,,M-3,,,,,POINT (-122.3941686 37.7803093),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,31,31,1,10
181750,-,593-03340,-,0,,ON,,SFMTA,13,593032,M,-,,SS,IPS,M5,Grey,,,593,OFARRELL ST,334,,9726000,,-122.4108310035,37.7861224639,,,,,211,211-3,J-2,,,Post St: Unit-600 Geary St,Ofarrell: Unit - 400,POINT (-122.410831003 37.786122464),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,3,36,20,20,5,3
175573,-,331-06330,-,0,,ON,,SFMTA,2,331061,M,-,,SS,IPS,M5,Grey,,,331,BRYANT ST,633,,3285000,,-122.3988432993,37.778818600700006,,,,,DPT MOS,DPT MOS,N-4,,,,,POINT (-122.398843299 37.778818601),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
175438,-,209-05310,-,0,,ON,,SFMTA,42,209051,M,-,,SS,MacKay,mkBeacon,Grey,,,209,09TH ST,531,,459000,,-122.4075936989,37.7706771017,,,,,418,418-1,S-1,,,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,POINT (-122.407593699 37.770677102),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,33,33,1,10
174993,-,225-13040,225-13002,4,,ON,,SFMTA,44,225132,M,-,,MS,MacKay,Tango,Grey,,,225,25TH ST,1304,,1408000,,-122.3915051732,37.7526761369,,,,,M-434,M434-1,W-1,,,Dogpatch,Dogpatch,POINT (-122.391505173 37.752676137),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Potrero Hill,10,26,56,56,2,9
185611,-,860-03060,-,0,,ON,,PORT,2,860032,M,-,,SS,MacKay,mkBeacon,Grey,,,860,MISSION BAY BLVD NORTH,306,,15017201,,-122.38682156329999,37.7713043182,,,,,610,610-1,Port 3,,,TERRY A FRANCOIS 400-500,TERRY A FRANCOIS 400-500,POINT (-122.386821563 37.771304318),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,34,34,1,10
183331,-,614-17130,-,0,,ON,,SFMTA,5,614171,M,-,,SS,IPS,M5,Grey,,,614,POST ST,1713,,10645000,,-122.4303443019,37.7854329002,,,,,102,102-53,C-3,,,Fillmore Flats: 1000 - 1500,Fillmore Flats:Post-Geary,POINT (-122.430344302 37.7854329),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Japantown,5,15,101,101,4,11
180438,-,571-00110,-,0,,ON,,SFMTA,1,571001,M,-,,SS,IPS,M5,Yellow,,,571,MONTGOMERY ST,11,,9297000,,-122.40213759960001,37.7894513019,,,,,221,221-1,I-2,,,Montgomery St: Unit - 600,Montgomery: Unit - 600,POINT (-122.4021376 37.789451302),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,19,19,6,3
176195,-,224-33250,-,0,,ON,,SFMTA,4,224331,M,-,,SS,IPS,M5,Yellow,,,224,24TH ST,3325,,1347000,,-122.4193654002,37.7521345996,,,,,303,303-1,R-4,,,24 St (Lower): 2700 - 3300,24th St Lower,POINT (-122.4193654 37.7521346),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
174845,-,222-32330,-,0,,ON,,SFMTA,4,222323,M,-,,SS,IPS,M5,Grey,,,222,22ND ST,3233,,1192000,,-122.4201271978,37.7552988016,,,,,302,302-2,R-4,,,Mission St: 2500 - 2700,Mission 2500-2700,POINT (-122.420127198 37.755298802),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
183244,-,681-06140,-,0,,ON,,SFMTA,13,681062,M,-,,SS,IPS,M5,Grey,,,681,TAYLOR ST,614,,12435000,,-122.41172309939999,37.7883440022,,,,,212,212-4,J-2,,,Jones St: Unit - 800,Taylor: Unit - 700,POINT (-122.411723099 37.788344002),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,50,50,6,3
177581,-,562-03210,-,0,,ON,,SFMTA,13,562031,M,-,,SS,IPS,M5,Yellow,,,562,MASON ST,321,,8803000,,-122.40987239750001,37.7868035984,,,,,212,212-5,J-2,,,Jones St: Unit - 800,Mason: Unit - 600,POINT (-122.409872398 37.786803598),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,3,36,20,20,5,3
175771,-,440-62380,-,0,,ON,,SFMTA,21,440622,T,UK,,SS,IPS,M5,Grey,,,440,GEARY BLVD,6238,,6083201,,-122.4867035986,37.780134498,,,,,DPT MOS,DPT MOS,B-4,,,,,POINT (-122.486703599 37.780134498),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Outer Richmond,1,29,8,8,8,4
182571,-,724-02520,-,0,,ON,,SFMTA,15,724022,M,-,,SS,MacKay,mkBeacon,Black,,,724,WILLOW ST,252,,13664000,,-122.4224182011,37.7831984022,,,,,421,421-1,E-4,,,Willow St: Unit - 200,Larch: Willow,POINT (-122.422418201 37.783198402),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,11
184266,-,443-03006,443-03006,0,,ON,,SFMTA,3,443032,P,,,MS,MacKay,Tango,Grey,,,,GOUGH ST,300,,6318000,,-122.4228135978,37.7764843021,,,,,M-411,M411-2,J-5,,,Gough St: Oak St: Fell St,Oak St. Unit,POINT (-122.422813598 37.776484302),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Hayes Valley,5,9,21,21,4,11
177886,-,651-07150,-,0,,ON,,SFMTA,12,651071,M,-,,SS,IPS,M5,Yellow,,,651,SANSOME ST,715,,11553000,,-122.4020266009,37.797071200699996,,,,,DPT MOS,DPT MOS,G-2,,,,,POINT (-122.402026601 37.797071201),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,106,106,6,3
