collision_id,unique_id,case_id_pkey,collision_date,collision_time,accident_year,month,day_of_week,time_cat,hour_of_day,time_of_day,season,location_id,weather_id,road_id,party_id,severity_id
60091,58756,220434611.0,2022 July 02,13:12:00,2022,July,Saturday,10:01 am to 2:00 pm,13,Afternoon,Summer,36032,2,2,57603,2
60092,58069,220368060.0,2022 June 05,10:26:00,2022,June,Sunday,10:01 am to 2:00 pm,10,Morning,Summer,1633,4,16,57660,14
60093,82411,230797277.0,2023 November 08,17:31:00,2023,November,Wednesday,2:01 pm to 6:00 pm,17,Evening,Fall,1348,2,12,56568,2
60094,1981,180028146.0,2018 January 11,10:00:00,2018,January,Thursday,6:01 am to 10:00 am,10,Morning,Winter,36033,1,1,57660,8
60095,34135,180088043.0,2018 February 02,09:40:00,2018,February,Friday,6:01 am to 10:00 am,9,Morning,Winter,36034,2,81,57581,1
60096,59920,220672930.0,2022 October 01,14:58:00,2022,October,Saturday,2:01 pm to 6:00 pm,14,Afternoon,Fall,36035,2,2,57654,2
60097,85410,240209814.0,2024 April 03,09:42:00,2024,April,Wednesday,6:01 am to 10:00 am,9,Morning,Spring,36036,1,1,57570,1
60098,87460,240785096.0,2024 December 22,02:56:00,2024,December,Sunday,2:01 am to 6:00 am,2,Night,Winter,36037,4,7,57660,10
60099,83747,230638728.0,2023 September 06,19:13:00,2023,September,Wednesday,6:01 pm to 10:00 pm,19,Evening,Fall,36038,2,1,57508,1
60100,57581,220166046.0,2022 March 12,23:19:00,2022,March,Saturday,10:01 pm to 2:00 am,23,Night,Spring,36039,4,13,57654,2
60101,15824,180230169.0,2018 March 28,10:52:00,2018,March,Wednesday,10:01 am to 2:00 pm,10,Morning,Spring,36040,2,1,57658,1
60102,29316,180473115.0,2018 June 26,01:07:00,2018,June,Tuesday,10:01 pm to 2:00 am,1,Night,Summer,36041,2,3,57585,1
60103,87327,240259938.0,2024 April 25,10:25:00,2024,April,Thursday,10:01 am to 2:00 pm,10,Morning,Spring,36042,2,81,57658,8
60104,3970,180717816.0,2018 September 21,17:50:00,2018,September,Friday,2:01 pm to 6:00 pm,17,Evening,Fall,3802,2,1,57659,14
60105,81879,230262894.0,2023 April 15,20:26:00,2023,April,Saturday,6:01 pm to 10:00 pm,20,Evening,Spring,4662,2,3,57658,1
60106,54748,210134332.0,2021 February 28,22:25:00,2021,February,Sunday,10:01 pm to 2:00 am,22,Night,Winter,36043,2,3,57659,1
60107,85789,240354710.0,2024 June 06,13:08:00,2024,June,Thursday,10:01 am to 2:00 pm,13,Afternoon,Summer,36044,2,2,57649,2
60108,86846,240647355.0,2024 October 14,16:30:00,2024,October,Monday,2:01 pm to 6:00 pm,16,Afternoon,Fall,2544,2,1,57649,1
60109,84835,240072514.0,2024 February 02,03:26:00,2024,February,Friday,2:01 am to 6:00 am,3,Night,Winter,36045,4,13,57607,1
60110,83312,230254932.0,2023 April 12,18:06:00,2023,April,Wednesday,6:01 pm to 10:00 pm,18,Evening,Spring,36046,2,1,57621,4
60111,82466,230826644.0,2023 November 22,12:56:00,2023,November,Wednesday,10:01 am to 2:00 pm,12,Afternoon,Fall,36047,2,2,56568,2
60112,86261,240502129.0,2024 August 11,16:38:00,2024,August,Sunday,2:01 pm to 6:00 pm,16,Afternoon,Summer,3630,2,1,57660,8
60113,83186,230460286.0,2023 July 03,19:38:00,2023,July,Monday,6:01 pm to 10:00 pm,19,Evening,Summer,6577,2,1,57660,1
60114,86179,240470582.0,2024 July 28,15:36:00,2024,July,Sunday,2:01 pm to 6:00 pm,15,Afternoon,Summer,3064,2,2,57660,1
60115,36472,180292937.0,2018 April 20,14:55:00,2018,April,Friday,2:01 pm to 6:00 pm,14,Afternoon,Spring,36048,2,20,57658,1
60116,85655,240326060.0,2024 May 24,14:25:00,2024,May,Friday,2:01 pm to 6:00 pm,14,Afternoon,Spring,36049,2,1,57655,2
60117,86351,240528987.0,2024 August 23,15:15:00,2024,August,Friday,2:01 pm to 6:00 pm,15,Afternoon,Summer,36050,2,105,57561,2
60118,82731,230347612.0,2023 May 20,01:30:00,2023,May,Saturday,10:01 pm to 2:00 am,1,Night,Spring,36051,3,3,57660,1
60119,25789,180938034.0,2018 December 13,07:09:00,2018,December,Thursday,6:01 am to 10:00 am,7,Morning,Winter,10118,2,1,57659,1
60120,86414,240510627.0,2024 August 15,09:05:00,2024,August,Thursday,6:01 am to 10:00 am,9,Morning,Summer,1337,2,1,57660,8
60121,84851,240089337.0,2024 February 09,22:19:00,2024,February,Friday,10:01 pm to 2:00 am,22,Night,Winter,36052,2,21,57522,8
60122,56673,210840426.0,2021 December 20,13:30:00,2021,December,Monday,10:01 am to 2:00 pm,13,Afternoon,Winter,36053,2,1,57649,1
60123,84055,230778261.0,2023 October 31,14:42:00,2023,October,Tuesday,2:01 pm to 6:00 pm,14,Afternoon,Fall,36054,2,1,57616,4
60124,39646,180782665.0,2018 October 15,16:49:00,2018,October,Monday,2:01 pm to 6:00 pm,16,Afternoon,Fall,36055,2,1,57658,8
60125,82598,230589751.0,2023 August 19,11:25:00,2023,August,Saturday,10:01 am to 2:00 pm,11,Morning,Summer,36056,2,2,57581,2
60126,16054,180115812.0,2018 February 12,16:29:00,2018,February,Monday,2:01 pm to 6:00 pm,16,Afternoon,Winter,36057,2,1,57649,1
60127,58961,220435835.0,2022 July 03,03:11:00,2022,July,Sunday,2:01 am to 6:00 am,3,Night,Summer,23538,72,13,57658,8
60128,9247,180253939.0,2018 April 06,06:42:00,2018,April,Friday,6:01 am to 10:00 am,6,Morning,Spring,36058,4,46,57659,1
60129,23187,180326887.0,2018 May 02,20:28:00,2018,May,Wednesday,6:01 pm to 10:00 pm,20,Evening,Spring,9759,2,65,57564,1
60130,12955,180904552.0,2018 November 30,13:27:00,2018,November,Friday,10:01 am to 2:00 pm,13,Afternoon,Fall,36059,2,2,57622,1
60131,85658,240326838.0,2024 May 24,19:29:00,2024,May,Friday,6:01 pm to 10:00 pm,19,Evening,Spring,344,1,33,57659,3
60132,42730,180069560.0,2018 January 26,15:45:00,2018,January,Friday,2:01 pm to 6:00 pm,15,Afternoon,Winter,36060,2,2,57660,1
60133,86374,240532530.0,2024 August 25,07:23:00,2024,August,Sunday,6:01 am to 10:00 am,7,Morning,Summer,36061,2,2,57454,10
60134,55187,210291346.0,2021 May 12,12:56:00,2021,May,Wednesday,10:01 am to 2:00 pm,12,Afternoon,Spring,1009,2,2,57659,8
60135,85661,240327024.0,2024 May 24,21:30:00,2024,May,Friday,6:01 pm to 10:00 pm,21,Night,Spring,11876,1,3,57649,8
60136,81917,230301345.0,2023 May 01,09:15:00,2023,May,Monday,6:01 am to 10:00 am,9,Morning,Spring,2023,11,1,57658,8
60137,56641,210683533.0,2021 October 18,19:04:00,2021,October,Monday,6:01 pm to 10:00 pm,19,Evening,Fall,36062,2,29,57658,8
60138,58986,220457312.0,2022 July 11,14:00:00,2022,July,Monday,10:01 am to 2:00 pm,14,Afternoon,Summer,36063,2,43,57622,1
60139,56450,210681245.0,2021 October 18,10:40:00,2021,October,Monday,10:01 am to 2:00 pm,10,Morning,Fall,3554,2,1,57406,2
60140,82100,230001727.0,2023 January 01,17:06:00,2023,January,Sunday,2:01 pm to 6:00 pm,17,Evening,Winter,33543,2,1,57621,1
60141,17992,180821592.0,2018 October 29,15:37:00,2018,October,Monday,2:01 pm to 6:00 pm,15,Afternoon,Fall,36064,2,1,57658,1
60142,86467,240553376.0,2024 September 03,01:00:00,2024,September,Tuesday,10:01 pm to 2:00 am,1,Night,Fall,36065,2,1,57660,8
60143,83373,230493607.0,2023 July 16,03:26:00,2023,July,Sunday,2:01 am to 6:00 am,3,Night,Summer,31747,2,3,57649,2
60144,86819,240639233.0,2024 October 10,18:20:00,2024,October,Thursday,6:01 pm to 10:00 pm,18,Evening,Fall,3186,2,66,57614,2
60145,57210,210550926.0,2021 August 28,00:15:00,2021,August,Saturday,10:01 pm to 2:00 am,0,Night,Summer,25425,3,3,57622,2
60146,54641,210029813.0,2021 February 04,16:03:00,2021,February,Thursday,2:01 pm to 6:00 pm,16,Afternoon,Winter,36066,2,1,57633,1
60147,84251,230572596.0,2023 August 13,16:12:00,2023,August,Sunday,2:01 pm to 6:00 pm,16,Afternoon,Summer,36067,2,1,57659,8
60148,9317,180619450.0,2018 August 17,17:46:00,2018,August,Friday,2:01 pm to 6:00 pm,17,Evening,Summer,36068,2,1,57603,2
60149,54985,210192910.0,2021 March 28,10:47:00,2021,March,Sunday,10:01 am to 2:00 pm,10,Morning,Spring,36069,2,1,57655,1
60150,8684,180347021.0,2018 May 09,22:31:00,2018,May,Wednesday,10:01 pm to 2:00 am,22,Night,Spring,36070,2,3,57658,8
60151,11191,180186233.0,2018 March 11,14:20:00,2018,March,Sunday,2:01 pm to 6:00 pm,14,Afternoon,Spring,36071,2,2,57614,1
60152,81836,230253053.0,2023 April 12,07:10:00,2023,April,Wednesday,6:01 am to 10:00 am,7,Morning,Spring,1201,2,1,57561,1
60153,84873,240110023.0,2024 February 18,19:00:00,2024,February,Sunday,6:01 pm to 10:00 pm,19,Evening,Winter,6841,1,7,57649,1
60154,55396,210352136.0,2021 June 06,22:56:00,2021,June,Sunday,10:01 pm to 2:00 am,22,Night,Summer,2746,2,3,57585,1
60155,84826,240065456.0,2024 January 30,01:00:00,2024,January,Tuesday,10:01 pm to 2:00 am,1,Night,Winter,36072,2,3,57654,1
60156,28732,180507463.0,2018 July 09,00:31:00,2018,July,Monday,10:01 pm to 2:00 am,0,Night,Summer,9635,2,3,57659,1
60157,19609,180037711.0,2018 January 14,21:08:00,2018,January,Sunday,6:01 pm to 10:00 pm,21,Night,Winter,36073,2,79,57123,4
60158,86152,240463985.0,2024 July 25,13:00:00,2024,July,Thursday,10:01 am to 2:00 pm,13,Afternoon,Summer,36074,2,27,57476,2
60159,43381,180740312.0,2018 September 30,09:21:00,2018,September,Sunday,6:01 am to 10:00 am,9,Morning,Fall,36075,2,1,57476,2
60160,56567,210792225.0,2021 December 01,08:03:00,2021,December,Wednesday,6:01 am to 10:00 am,8,Morning,Winter,1706,2,355,57621,1
60161,56523,210746846.0,2021 November 12,21:48:00,2021,November,Friday,6:01 pm to 10:00 pm,21,Night,Fall,36076,2,3,57603,8
60162,86295,240493324.0,2024 August 07,15:39:00,2024,August,Wednesday,2:01 pm to 6:00 pm,15,Afternoon,Summer,837,2,1,57607,4
60163,85643,240320896.0,2024 May 22,10:00:00,2024,May,Wednesday,6:01 am to 10:00 am,10,Morning,Spring,36077,2,2,57614,2
60164,45059,180941651.0,2018 December 14,14:30:00,2018,December,Friday,2:01 pm to 6:00 pm,14,Afternoon,Winter,36078,1,16,57658,1
60165,86298,240430229.0,2024 July 10,15:10:00,2024,July,Wednesday,2:01 pm to 6:00 pm,15,Afternoon,Summer,36079,2,2,57607,1
60166,85952,240408204.0,2024 June 30,22:05:00,2024,June,Sunday,10:01 pm to 2:00 am,22,Night,Summer,1700,2,3,57659,14
60167,83686,230624238.0,2023 September 01,06:27:00,2023,September,Friday,6:01 am to 10:00 am,6,Morning,Fall,36080,73,16,56647,8
60168,37644,180914987.0,2018 December 04,14:19:00,2018,December,Tuesday,2:01 pm to 6:00 pm,14,Afternoon,Winter,11189,7,16,57585,1
60169,85910,240387799.0,2024 June 21,16:27:00,2024,June,Friday,2:01 pm to 6:00 pm,16,Afternoon,Summer,36081,2,1,56911,1
60170,85015,240161098.0,2024 March 12,07:00:00,2024,March,Tuesday,6:01 am to 10:00 am,7,Morning,Spring,11640,4,59,56623,2
60171,85812,240361226.0,2024 June 09,12:23:00,2024,June,Sunday,10:01 am to 2:00 pm,12,Afternoon,Summer,36082,2,2,57658,2
60172,9397,180882635.0,2018 November 21,14:28:00,2018,November,Wednesday,2:01 pm to 6:00 pm,14,Afternoon,Fall,36083,4,16,57658,8
60173,71529,210733003.0,2021 November 07,16:00:00,2021,November,Sunday,2:01 pm to 6:00 pm,16,Afternoon,Fall,36084,2,2,57659,1
60174,84241,230818685.0,2023 November 18,22:07:00,2023,November,Saturday,10:01 pm to 2:00 am,22,Night,Fall,36085,2,13,57408,1
60175,84966,240040339.0,2024 January 18,22:45:00,2024,January,Thursday,10:01 pm to 2:00 am,22,Night,Winter,24353,2,3,57659,1
60176,34786,180125924.0,2018 February 16,10:39:00,2018,February,Friday,10:01 am to 2:00 pm,10,Morning,Winter,35755,2,1,57659,1
60177,85571,240219998.0,2024 April 08,03:46:00,2024,April,Monday,2:01 am to 6:00 am,3,Night,Spring,1091,2,3,57658,8
60178,85163,240120088.0,2024 February 23,17:14:00,2024,February,Friday,2:01 pm to 6:00 pm,17,Evening,Winter,36086,2,1,57659,1
60179,29077,180610282.0,2018 August 14,16:12:00,2018,August,Tuesday,2:01 pm to 6:00 pm,16,Afternoon,Summer,36087,2,2,57649,1
60180,6483,180949906.0,2018 December 17,20:39:00,2018,December,Monday,6:01 pm to 10:00 pm,20,Evening,Winter,12496,2,3,57603,14
60181,55893,210587377.0,2021 September 11,11:20:00,2021,September,Saturday,10:01 am to 2:00 pm,11,Morning,Fall,36088,2,1,57660,1
60182,83144,230146141.0,2023 March 01,06:20:00,2023,March,Wednesday,6:01 am to 10:00 am,6,Morning,Spring,36089,2,15,57649,1
60183,54485,210019392.0,2021 January 09,15:10:00,2021,January,Saturday,2:01 pm to 6:00 pm,15,Afternoon,Winter,36090,2,8,57614,1
60184,86626,240578164.0,2024 September 14,06:38:00,2024,September,Saturday,6:01 am to 10:00 am,6,Morning,Fall,33876,1,33,57649,1
60185,82399,230794881.0,2023 November 07,15:35:00,2023,November,Tuesday,2:01 pm to 6:00 pm,15,Afternoon,Fall,2227,2,1,57658,11
60186,83726,230638803.0,2023 September 06,20:02:00,2023,September,Wednesday,6:01 pm to 10:00 pm,20,Evening,Fall,3794,2,12,57572,2
60187,83819,230685860.0,2023 September 23,23:06:00,2023,September,Saturday,10:01 pm to 2:00 am,23,Night,Fall,2227,2,3,57583,1
60188,58784,220484810.0,2022 July 21,20:57:00,2022,July,Thursday,6:01 pm to 10:00 pm,20,Evening,Summer,11396,2,3,57636,2
60189,57283,220027799.0,2022 January 13,12:03:00,2022,January,Thursday,10:01 am to 2:00 pm,12,Afternoon,Winter,36091,2,2,57658,1
60190,56264,210464731.0,2021 July 22,21:22:00,2021,July,Thursday,6:01 pm to 10:00 pm,21,Night,Summer,36092,2,3,57603,4
60191,57479,220107153.0,2022 February 16,14:40:00,2022,February,Wednesday,2:01 pm to 6:00 pm,14,Afternoon,Winter,36093,2,1,57581,2
60192,57835,220220222.0,2022 April 04,16:21:00,2022,April,Monday,2:01 pm to 6:00 pm,16,Afternoon,Spring,36094,1,40,57660,1
60193,38317,180977565.0,2018 December 28,17:02:00,2018,December,Friday,2:01 pm to 6:00 pm,17,Evening,Winter,14663,2,2,57659,13
60194,86348,240525353.0,2024 August 22,22:30:00,2024,August,Thursday,10:01 pm to 2:00 am,22,Night,Summer,36095,3,1,57406,1
60195,55567,210316499.0,2021 May 23,04:27:00,2021,May,Sunday,2:01 am to 6:00 am,4,Night,Spring,20167,2,3,56647,8
60196,10307,180702566.0,2018 September 16,16:27:00,2018,September,Sunday,2:01 pm to 6:00 pm,16,Afternoon,Fall,36096,2,1,57649,1
60197,82375,230782080.0,2023 November 02,07:20:00,2023,November,Thursday,6:01 am to 10:00 am,7,Morning,Fall,36097,2,2,57659,8
60198,9251,180428580.0,2018 June 09,15:17:00,2018,June,Saturday,2:01 pm to 6:00 pm,15,Afternoon,Summer,14890,2,1,57581,2
60199,36782,180633660.0,2018 August 23,22:51:00,2018,August,Thursday,10:01 pm to 2:00 am,22,Night,Summer,36098,2,29,57607,17
60200,42458,180359725.0,2018 May 14,17:06:00,2018,May,Monday,2:01 pm to 6:00 pm,17,Evening,Spring,36099,2,2,57227,2
60201,31175,180320287.0,2018 April 03,16:01:00,2018,April,Tuesday,2:01 pm to 6:00 pm,16,Afternoon,Spring,9986,2,1,57659,1
60202,30399,180165049.0,2018 March 03,00:50:00,2018,March,Saturday,10:01 pm to 2:00 am,0,Night,Spring,11395,2,3,57659,17
60203,82422,230762468.0,2023 October 24,17:01:00,2023,October,Tuesday,2:01 pm to 6:00 pm,17,Evening,Fall,36100,2,1,57556,21
60204,85501,240233330.0,2024 April 14,12:04:00,2024,April,Sunday,10:01 am to 2:00 pm,12,Afternoon,Spring,27447,2,1,57603,2
60205,55970,210627315.0,2021 September 27,09:10:00,2021,September,Monday,6:01 am to 10:00 am,9,Morning,Fall,36101,1,4,57556,1
60206,87022,240683133.0,2024 October 31,06:41:00,2024,October,Thursday,6:01 am to 10:00 am,6,Morning,Fall,2693,2,46,57649,1
60207,84002,230749842.0,2023 October 19,10:10:00,2023,October,Thursday,10:01 am to 2:00 pm,10,Morning,Fall,36102,2,2,57137,1
60208,56899,210819459.0,2021 December 11,15:49:00,2021,December,Saturday,2:01 pm to 6:00 pm,15,Afternoon,Winter,36103,2,2,57658,2
60209,83280,230882555.0,2023 December 17,15:12:00,2023,December,Sunday,2:01 pm to 6:00 pm,15,Afternoon,Winter,36104,2,1,57658,8
60210,56492,210718635.0,2021 November 02,06:06:00,2021,November,Tuesday,6:01 am to 10:00 am,6,Morning,Fall,3405,2,13,57659,1
60211,18743,180051181.0,2018 January 19,23:06:00,2018,January,Friday,10:01 pm to 2:00 am,23,Night,Winter,11009,2,65,57659,1
60212,24290,180099460.0,2018 February 06,15:30:00,2018,February,Tuesday,2:01 pm to 6:00 pm,15,Afternoon,Winter,4252,2,1,56662,2
60213,37080,189003602.0,2018 September 13,02:07:00,2018,September,Thursday,2:01 am to 6:00 am,2,Night,Fall,36105,2,51,57475,2
60214,85752,240243492.0,2024 April 18,14:19:00,2024,April,Thursday,2:01 pm to 6:00 pm,14,Afternoon,Spring,24088,2,1,57390,1
60215,57165,210097928.0,2021 February 12,14:12:00,2021,February,Friday,2:01 pm to 6:00 pm,14,Afternoon,Winter,608,2,2,57583,1
60216,33567,180874767.0,2018 October 21,06:06:00,2018,October,Sunday,6:01 am to 10:00 am,6,Morning,Fall,13900,3,12,56666,1
60217,57264,220010562.0,2022 January 05,21:10:00,2022,January,Wednesday,6:01 pm to 10:00 pm,21,Night,Winter,36106,2,3,57622,6
60218,56790,210721995.0,2021 November 03,11:58:00,2021,November,Wednesday,10:01 am to 2:00 pm,11,Morning,Fall,36107,2,1,57659,1
60219,85102,240085454.0,2024 February 08,14:03:00,2024,February,Thursday,2:01 pm to 6:00 pm,14,Afternoon,Winter,36108,2,1,57658,1
60220,20143,180813759.0,2018 October 26,16:19:00,2018,October,Friday,2:01 pm to 6:00 pm,16,Afternoon,Fall,36109,2,47,57448,2
60221,86075,240437861.0,2024 July 13,23:35:00,2024,July,Saturday,10:01 pm to 2:00 am,23,Night,Summer,2772,2,3,57649,1
60222,82244,230652411.0,2023 September 11,20:23:00,2023,September,Monday,6:01 pm to 10:00 pm,20,Evening,Fall,36110,2,3,57649,1
60223,56380,210411958.0,2021 July 01,10:00:00,2021,July,Thursday,6:01 am to 10:00 am,10,Morning,Summer,19690,1,1,57622,4
60224,82229,230424680.0,2023 June 20,11:30:00,2023,June,Tuesday,10:01 am to 2:00 pm,11,Morning,Summer,36111,2,2,57406,1
60225,58342,220410774.0,2022 June 23,06:20:00,2022,June,Thursday,6:01 am to 10:00 am,6,Morning,Summer,36112,2,2,57585,4
60226,85714,240343735.0,2024 June 01,16:22:00,2024,June,Saturday,2:01 pm to 6:00 pm,16,Afternoon,Summer,36113,2,2,57566,1
60227,82778,230384078.0,2023 June 03,19:10:00,2023,June,Saturday,6:01 pm to 10:00 pm,19,Evening,Summer,36114,2,27,57408,1
60228,87638,240300650.0,2024 May 13,12:33:00,2024,May,Monday,10:01 am to 2:00 pm,12,Afternoon,Spring,36115,2,2,57649,4
60229,85931,240400733.0,2024 June 27,15:03:00,2024,June,Thursday,2:01 pm to 6:00 pm,15,Afternoon,Summer,36116,2,2,57659,8
60230,84644,230801442.0,2023 November 10,14:55:00,2023,November,Friday,2:01 pm to 6:00 pm,14,Afternoon,Fall,12215,2,1,57622,4
60231,86229,240489072.0,2024 August 05,15:43:00,2024,August,Monday,2:01 pm to 6:00 pm,15,Afternoon,Summer,36117,2,2,56679,2
60232,12030,180788710.0,2018 October 17,16:40:00,2018,October,Wednesday,2:01 pm to 6:00 pm,16,Afternoon,Fall,36118,2,1,57614,1
60233,82303,230719566.0,2023 October 06,22:00:00,2023,October,Friday,6:01 pm to 10:00 pm,22,Night,Fall,3096,2,3,57659,1
60234,28122,180522132.0,2018 July 14,03:06:00,2018,July,Saturday,2:01 am to 6:00 am,3,Night,Summer,36119,2,3,57659,14
60235,57305,220039738.0,2022 January 18,21:15:00,2022,January,Tuesday,6:01 pm to 10:00 pm,21,Night,Winter,5295,2,3,57553,2
60236,57232,210222363.0,2021 April 10,19:37:00,2021,April,Saturday,6:01 pm to 10:00 pm,19,Evening,Spring,957,2,1,57660,11
60237,87611,240270956.0,2024 April 30,08:49:00,2024,April,Tuesday,6:01 am to 10:00 am,8,Morning,Spring,20977,2,1,57581,1
60238,82389,230792647.0,2023 November 06,15:45:00,2023,November,Monday,2:01 pm to 6:00 pm,15,Afternoon,Fall,36120,2,1,57658,1
60239,21883,180108221.0,2018 February 09,16:47:00,2018,February,Friday,2:01 pm to 6:00 pm,16,Afternoon,Winter,9710,2,1,57659,1
60240,82680,230319025.0,2023 May 08,09:50:00,2023,May,Monday,6:01 am to 10:00 am,9,Morning,Spring,36121,2,2,57659,1
60241,86980,240675475.0,2024 October 27,13:22:00,2024,October,Sunday,10:01 am to 2:00 pm,13,Afternoon,Fall,28473,2,2,56689,2
60242,85162,240117449.0,2024 February 22,15:08:00,2024,February,Thursday,2:01 pm to 6:00 pm,15,Afternoon,Winter,947,2,1,57659,2
60243,85144,240104480.0,2024 February 16,15:35:00,2024,February,Friday,2:01 pm to 6:00 pm,15,Afternoon,Winter,36122,2,1,57490,2
60244,19275,180731543.0,2018 September 26,17:15:00,2018,September,Wednesday,2:01 pm to 6:00 pm,17,Evening,Fall,36123,2,1,57522,1
60245,56861,210780587.0,2021 November 26,16:11:00,2021,November,Friday,2:01 pm to 6:00 pm,16,Afternoon,Fall,36124,2,1,57659,8
60246,59556,220814110.0,2022 November 26,17:35:00,2022,November,Saturday,2:01 pm to 6:00 pm,17,Evening,Fall,21620,2,12,57658,14
60247,57523,220132843.0,2022 February 27,14:13:00,2022,February,Sunday,2:01 pm to 6:00 pm,14,Afternoon,Winter,36125,2,2,57649,32
60248,86184,240369731.0,2024 June 13,03:56:00,2024,June,Thursday,2:01 am to 6:00 am,3,Night,Summer,4682,2,3,57649,4
60249,85797,240358201.0,2024 June 07,19:17:00,2024,June,Friday,6:01 pm to 10:00 pm,19,Evening,Summer,271,2,1,57237,2
60250,40780,180433692.0,2018 June 11,16:38:00,2018,June,Monday,2:01 pm to 6:00 pm,16,Afternoon,Summer,36126,2,2,57658,1
60251,54610,210177166.0,2021 March 20,22:45:00,2021,March,Saturday,10:01 pm to 2:00 am,22,Night,Spring,36127,2,12,57653,2
60252,30876,180951359.0,2018 December 18,14:10:00,2018,December,Tuesday,2:01 pm to 6:00 pm,14,Afternoon,Winter,36128,2,1,57649,1
60253,55984,210633710.0,2021 September 29,16:30:00,2021,September,Wednesday,2:01 pm to 6:00 pm,16,Afternoon,Fall,36129,2,2,57622,1
60254,13352,180123699.0,2018 February 15,15:20:00,2018,February,Thursday,2:01 pm to 6:00 pm,15,Afternoon,Winter,18190,2,2,57584,1
60255,82729,230347242.0,2023 May 19,21:40:00,2023,May,Friday,6:01 pm to 10:00 pm,21,Night,Spring,31587,3,3,57659,1
60256,86593,240590077.0,2024 September 19,15:30:00,2024,September,Thursday,2:01 pm to 6:00 pm,15,Afternoon,Fall,36130,2,2,57659,8
60257,6484,180008574.0,2018 January 04,07:26:00,2018,January,Thursday,6:01 am to 10:00 am,7,Morning,Winter,21301,2,16,57603,14
60258,83794,230678172.0,2023 September 21,06:49:00,2023,September,Thursday,6:01 am to 10:00 am,6,Morning,Fall,36131,2,254,57556,2
60259,81831,230252196.0,2023 April 11,14:30:00,2023,April,Tuesday,2:01 pm to 6:00 pm,14,Afternoon,Spring,3089,2,1,57658,8
60260,54986,210117350.0,2021 February 21,14:45:00,2021,February,Sunday,2:01 pm to 6:00 pm,14,Afternoon,Winter,36132,2,2,56707,4
60261,84116,230800080.0,2023 November 10,00:57:00,2023,November,Friday,10:01 pm to 2:00 am,0,Night,Fall,36133,2,3,57660,8
60262,22592,180527239.0,2018 July 16,09:30:00,2018,July,Monday,6:01 am to 10:00 am,9,Morning,Summer,36134,2,2,57655,2
